Date	Time	Artist(s)	Instruments/Details	Ticketed	Sabha	Hall
26-Dec-2025	4:30 PM	Dr. Jy. Surya Prakash		Free	Bharatiya Vidya Bhavan	Hall
26-Dec-2025	6:00 PM	Sri Sargunanathan � Othuvar		Free	Bharatiya Vidya Bhavan	Hall
26-Dec-2025	7:30 PM	Sri. Kalaimagan		Free	Bharatiya Vidya Bhavan	Hall
27-Dec-2025	10:00 AM	Sri Bharadwaj Subramaniam		Free	Bharatiya Vidya Bhavan	Hall
27-Dec-2025	4:00 PM	Shimoga Sri Kumaraswamy		Free	Bharatiya Vidya Bhavan	Hall
27-Dec-2025	7:30 PM	Smt. Jayarajpada		Free	Bharatiya Vidya Bhavan	Hall
21-Dec-2025	10:00 AM	Ms. Pranathi		Free	Bharatiya Vidya Bhavan	Hall
21-Dec-2025	11:30 AM	Mandolin Siblings		Free	Bharatiya Vidya Bhavan	Hall
21-Dec-2025	4:30 PM	Ms. Hiranmayee Srinidhi		Free	Bharatiya Vidya Bhavan	Hall
21-Dec-2025	6:00 PM	Ms. Maya		Free	Bharatiya Vidya Bhavan	Hall
21-Dec-2025	7:00 PM	Sri Madhav Iyengar		Free	Bharatiya Vidya Bhavan	Hall
21-Dec-2025	7:30 PM	Sri Harish Venkatramanan		Free	Bharatiya Vidya Bhavan	Hall
22-Dec-2025	10:00 AM	Ms. Srividhya Vasudevan		Free	Bharatiya Vidya Bhavan	Hall
22-Dec-2025	11:30 AM	Sri G. Abhilash		Free	Bharatiya Vidya Bhavan	Hall
22-Dec-2025	4:30 PM	Smt. Visruthii Girish		Free	Bharatiya Vidya Bhavan	Hall
22-Dec-2025	7:00 PM	Smt. Rajini Hariharan		Free	Bharatiya Vidya Bhavan	Hall
22-Dec-2025	7:30 PM	Smt. Hema Subramaniyan		Free	Bharatiya Vidya Bhavan	Hall
23-Dec-2025	10:00 AM	Smt. Lavanya Sundararaman		Free	Bharatiya Vidya Bhavan	Hall
23-Dec-2025	11:30 AM	Smt. Jayalakshmi Sekhar		Free	Bharatiya Vidya Bhavan	Hall
23-Dec-2025	4:30 PM	Smt. Poorimala Arvind		Free	Bharatiya Vidya Bhavan	Hall
23-Dec-2025	6:00 PM	Sri Rishabh Rishi Kaushik		Free	Bharatiya Vidya Bhavan	Hall
23-Dec-2025	7:30 PM	Smt. Samanwita		Free	Bharatiya Vidya Bhavan	Hall
24-Dec-2025	10:00 AM	Smt. Sangeetha Swaminathan		Free	Bharatiya Vidya Bhavan	Hall
24-Dec-2025	11:30 AM	Smt. Darini Kalyanaraman		Free	Bharatiya Vidya Bhavan	Hall
24-Dec-2025	4:30 PM	Ms. Kamala Deepthi		Free	Bharatiya Vidya Bhavan	Hall
17-Dec-2025	10:00 AM	Sri Nikhil Shankar		Free	Bharatiya Vidya Bhavan	Hall
17-Dec-2025	11:30 AM	Ms. Supriya Raja		Free	Bharatiya Vidya Bhavan	Hall
17-Dec-2025	4:30 PM	Smt. Prema Rangarajan		Free	Bharatiya Vidya Bhavan	Hall
17-Dec-2025	6:00 PM	Sri Madurai Sivaganesh		Free	Bharatiya Vidya Bhavan	Hall
17-Dec-2025	7:30 PM	Ms. S.R. Bhargavi		Free	Bharatiya Vidya Bhavan	Hall
18-Dec-2025	10:00 AM	Sri Karthik Raju		Free	Bharatiya Vidya Bhavan	Hall
18-Dec-2025	11:30 AM	Smt. Veena Kalyanakrishnan		Free	Bharatiya Vidya Bhavan	Hall
18-Dec-2025	6:00 PM	Smt. Bhuma Kasturi		Free	Bharatiya Vidya Bhavan	Hall
18-Dec-2025	7:30 PM	Ms. Pooja & Ms. Supriya		Free	Bharatiya Vidya Bhavan	Hall
19-Dec-2025	10:00 AM	Sri Dhanush Anantharaman		Free	Bharatiya Vidya Bhavan	Hall
19-Dec-2025	11:30 AM	Ms. Swathi Srikrishna		Free	Bharatiya Vidya Bhavan	Hall
19-Dec-2025	4:30 PM	Sri Aditya Narayanan		Free	Bharatiya Vidya Bhavan	Hall
19-Dec-2025	6:00 PM	Dr. Aruna Prabha Ranganathan		Free	Bharatiya Vidya Bhavan	Hall
19-Dec-2025	7:30 PM	Smt. Padmavathi Saranathan		Free	Bharatiya Vidya Bhavan	Hall
20-Dec-2025	10:00 AM	Thillaiathanam Sisters		Free	Bharatiya Vidya Bhavan	Hall
20-Dec-2025	11:30 AM	Smt. Dharini V.		Free	Bharatiya Vidya Bhavan	Hall
20-Dec-2025	4:30 PM	Smt. Subhadra Sridhar		Free	Bharatiya Vidya Bhavan	Hall
20-Dec-2025	6:00 PM	Sri Heminge S. Prashanth		Free	Bharatiya Vidya Bhavan	Hall
20-Dec-2025	7:30 PM	Sri G. Ramanathan		Free	Bharatiya Vidya Bhavan	Hall
13-Dec-2025	10:00 AM	Delhi Sisters		Free	Bharatiya Vidya Bhavan	Hall
13-Dec-2025	11:30 AM	Sri S.E. Eshwar		Free	Bharatiya Vidya Bhavan	Hall
13-Dec-2025	4:30 PM	Smt. S.M. Vlasini		Free	Bharatiya Vidya Bhavan	Hall
13-Dec-2025	6:00 PM	Pandit Snehal Muzoomdar		Free	Bharatiya Vidya Bhavan	Hall
13-Dec-2025	7:30 PM	Smt. Jayanthi Sridharan		Free	Bharatiya Vidya Bhavan	Hall
14-Dec-2025	10:00 AM	Sri Prithvi Harish		Free	Bharatiya Vidya Bhavan	Hall
14-Dec-2025	11:30 AM	Ms. Shruthi S. Bhatt		Free	Bharatiya Vidya Bhavan	Hall
14-Dec-2025	4:30 PM	Maharajapuram Sri S. Ganesh Vishwanathan		Free	Bharatiya Vidya Bhavan	Hall
14-Dec-2025	6:00 PM	Sri Ritvik		Free	Bharatiya Vidya Bhavan	Hall
14-Dec-2025	7:30 PM	Smt. J.B. Keerthana		Free	Bharatiya Vidya Bhavan	Hall
15-Dec-2025	10:00 AM	Sri R. ShravanKumar		Free	Bharatiya Vidya Bhavan	Hall
15-Dec-2025	11:30 AM	Smt. Ramya Padmanabhan		Free	Bharatiya Vidya Bhavan	Hall
15-Dec-2025	4:30 PM	Sri Sai Govind		Free	Bharatiya Vidya Bhavan	Hall
15-Dec-2025	6:00 PM	Smt. Monal Bala		Free	Bharatiya Vidya Bhavan	Hall
15-Dec-2025	7:30 PM	Sri. Arjun Sambasivam		Free	Bharatiya Vidya Bhavan	Hall
16-Dec-2025	10:00 AM	Smt. Vaishnavi Venkat		Free	Bharatiya Vidya Bhavan	Hall
16-Dec-2025	11:30 AM	Smt. V. Subhashri		Free	Bharatiya Vidya Bhavan	Hall
16-Dec-2025	7:30 PM	Ms. Sakthi Muralidharan		Free	Bharatiya Vidya Bhavan	Hall
13-Dec-2025	6:00 PM	Vyjayanthi Kashi	Kutty Kutcheri Festival	Free	Kutty Kutcheri Festival	Rasoham
14-Dec-2025	6:00 PM	Anil Srinivasan	Kutty Kutcheri Festival	Free	Kutty Kutcheri Festival	Narthaki Studio
15-Dec-2025	6:00 PM	Uru Paanar	Kutty Kutcheri Festival	Free	Kutty Kutcheri Festival	Medai
16-Dec-2025	6:00 PM	O. S. Arun	Kutty Kutcheri Festival	Free	Kutty Kutcheri Festival	House of Kavyam
17-Dec-2025	6:00 PM	The Open House	Kutty Kutcheri Festival	Free	Kutty Kutcheri Festival	Art Space, Kalpadruma
18-Dec-2025	6:00 PM	Funky Bodhi	Kutty Kutcheri Festival	Free	Kutty Kutcheri Festival	Aura Studios
19-Dec-2025	6:00 PM	Vishaka Hari	Kutty Kutcheri Festival	Free	Kutty Kutcheri Festival	Hanu Reddy Residences
20-Dec-2025	6:00 PM	Ramaa Bharadvaj	Kutty Kutcheri Festival	Free	Kutty Kutcheri Festival	Kreate by Kraft
21-Dec-2025	6:00 PM	Sonia Shirsat	Kutty Kutcheri Festival	Free	Kutty Kutcheri Festival	Vinyl & Brew
22-Dec-2025	6:00 PM	Viprahar Live	Kutty Kutcheri Festival	Free	Kutty Kutcheri Festival	TRACE, The Space
24-Dec-2025	2:00 PM	Vignesh Ishwar	SoulFest 2025 / Micless	Ticketed	ACJ Taramani, M. S. Subbulakshmi Arangam	ACJ Taramani / M. S. Subbulakshmi Arangam
24-Dec-2025	5:30 PM	Sikkil Gurucharan	SoulFest 2025 / Micless	Ticketed	ACJ Taramani, M. S. Subbulakshmi Arangam	ACJ Taramani / M. S. Subbulakshmi Arangam
25-Dec-2025	10:00 AM	Amritha Murali	SoulFest 2025 / Micless	Ticketed	ACJ Taramani, M. S. Subbulakshmi Arangam	ACJ Taramani / M. S. Subbulakshmi Arangam
25-Dec-2025	2:00 PM	Aishwarya Vidya Raghunath	SoulFest 2025 / Micless	Ticketed	ACJ Taramani, M. S. Subbulakshmi Arangam	ACJ Taramani / M. S. Subbulakshmi Arangam
25-Dec-2025	5:30 PM	N. Vijay Siva	SoulFest 2025 / Micless	Ticketed	ACJ Taramani, M. S. Subbulakshmi Arangam	ACJ Taramani / M. S. Subbulakshmi Arangam
26-Dec-2025	10:00 AM	Archana Aarathi	SoulFest 2025 / Micless	Ticketed	ACJ Taramani, M. S. Subbulakshmi Arangam	ACJ Taramani / M. S. Subbulakshmi Arangam
26-Dec-2025	2:00 PM	Bharat Sundar	SoulFest 2025 / Micless	Ticketed	ACJ Taramani, M. S. Subbulakshmi Arangam	ACJ Taramani / M. S. Subbulakshmi Arangam
27-Dec-2025	10:00 AM	J. B. Sruthi Sagar	SoulFest 2025 / Micless	Ticketed	ACJ Taramani, M. S. Subbulakshmi Arangam	ACJ Taramani / M. S. Subbulakshmi Arangam
27-Dec-2025	2:00 PM	Brindha Manickavasakan	SoulFest 2025 / Micless	Ticketed	ACJ Taramani, M. S. Subbulakshmi Arangam	ACJ Taramani / M. S. Subbulakshmi Arangam
27-Dec-2025	5:30 PM	R. K. Shriramkumar	SoulFest 2025 / Micless	Ticketed	ACJ Taramani, M. S. Subbulakshmi Arangam	ACJ Taramani / M. S. Subbulakshmi Arangam
28-Dec-2025	10:00 AM	T. M. Krishna	SoulFest 2025 / Micless	Free	ACJ Taramani, M. S. Subbulakshmi Arangam	ACJ Taramani / M. S. Subbulakshmi Arangam
22-Dec-2025	7:00 PM	Srinidhi Chidambaram	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
04-Jan-2026	6:30 PM	Srinidhi Chidambaram	Bharatanatyam	Ticketed	Thyaga Brahma Gana Sabha	Vani Mahal, T Nagar
14-Dec-2025	12:15 PM	Ragasudha Balasubramanian	Prahalaad Varahaswami (Mridangam)	Free	Narada Gana Sabha	Narada Gana Sabha
17-Dec-2025	1:30 PM	Lavanya Balasubramanian	Prahalaad Varahaswami (Mridangam)	Free	Madhuradhwani	Arkay Convention Centre
21-Dec-2025	8:00 PM	Swaminathan S	Prahalaad Varahaswami (Mridangam)	Free	Sri Parthasarathy Swamy Temple, Triplicane	Sri Parthasarathy Swamy Temple, Triplicane
23-Dec-2025	1:00 PM	Dhanya Dinesh Rudrapatnam	Prahalaad Varahaswami (Mridangam)	Free	Brahma Gana Sabha	RR Sabha Hall, Mylapore
25-Dec-2025	2:00 PM	Sanjana Harikumar	Prahalaad Varahaswami (Mridangam)	Free	Bharatiya Vidya Bhavan	Main Hall
27-Dec-2025	7:45 PM	Venkat Guru Prasad	Prahalaad Varahaswami (Mridangam)	Free	Sunaadalahiri	Sunaadalahiri
28-Dec-2025	2:00 PM	Rahul Aarya	Prahalaad Varahaswami (Mridangam)	Free	Rajalakshmi Kalyana Mandapam	Rajalakshmi Kalyana Mandapam
30-Dec-2025	9:30 AM	Prajna Adiga	Prahalaad Varahaswami (Mridangam)	Free	Anandam Margazhi Utsav	Anandam Margazhi Utsav
30-Dec-2025	3:30 PM	Sruthi Ramesh	Prahalaad Varahaswami (Mridangam)	Free	Maarga	Maarga
03-Jan-2026	4:30 PM	Divya Namnatra	Prahalaad Varahaswami (Mridangam)	Free	Sunaadalahiri	Sunaadalahiri
04-Jan-2026	4:00 PM	Samyukta Srinivasan	Prahalaad Varahaswami (Mridangam)	Free	Naada Inbam	Raga Sudha Hall
06-Jan-2026	4:00 PM	Aathreyee Krishnaa	Prahalaad Varahaswami (Mridangam)	Free	Naada Inbam	Raga Sudha Hall
13-Dec-2025	12:00 PM	E R Anirudh	Vocals; Haritha Narayanan (Violin); Burra Sriram (Mridangam)	Free	Krishna Gana Sabha	Main Hall
13-Dec-2025	1:00 PM	Shreya Devnath	Violin & Chitra Veena duet with Vishaal R Sapuram; Praveen Sparsh (Mridangam); K R Sivaramakrishna (Kanjira)	Free	Krishna Gana Sabha	Main Hall
13-Dec-2025	4:00 PM	G Ravikiran	Vocals; B Ananthakrishnan (Violin); B Sivaraman (Mridangam); Trichy Krishnaswamy (Ghatam)	Ticketed	Krishna Gana Sabha	Main Hall
13-Dec-2025	7:00 PM	Meenakshi Srinivasan	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
14-Dec-2025	11:00 AM	R Sai Vignesh	Vocals; V Bargava Vignesh (Violin); R Akshay Ram (Mridangam)	Free	Krishna Gana Sabha	Main Hall
14-Dec-2025	1:00 PM	Anahita	Vocals duet with Apoorva; VSP Gayatri Sivani (Violin); SJ Arjun Ganesh (Mridangam); Payyanur T Govinda Prasad (Morsing)	Free	Krishna Gana Sabha	Main Hall
14-Dec-2025	4:00 PM	Abhishek Raghuram	Vocals & Flute duet with JB Sruti Sagar; Patri Satish Kumar (Mridangam); B Shree Sundar Kumar (Kanjira)	Ticketed	Krishna Gana Sabha	Main Hall
14-Dec-2025	7:00 PM	G Narendra	Presents Bhaandhavyam: Ekahaarya Laasyam (Bharatanatyam)	Ticketed	Krishna Gana Sabha	Main Hall
15-Dec-2025	11:00 AM	Veda Praveen	Vocals; Sandilya Machiraju (Vocals); Madurai M. Vijaya Ganesh (Violin); Ranjani Siddhanthi Venkatesh (Mridangam)	Free	Krishna Gana Sabha	Main Hall
15-Dec-2025	1:00 PM	JB Keerthana	Vocals; Vaibhav Ramani (Violin); Sai Raghavan (Mridangam); V Sai Subramaniam (Morsing)	Free	Krishna Gana Sabha	Main Hall
15-Dec-2025	4:00 PM	Sampagodu S Vighnaraja	Vocals; Dr M Narmadha (Violin); Mannargudi A Easwaran (Mridangam); Alathur T Rajaganesh (Kanjira)	Ticketed	Krishna Gana Sabha	Main Hall
15-Dec-2025	7:00 PM	Methil Devika	Mohiniattam	Ticketed	Krishna Gana Sabha	Main Hall
16-Dec-2025	11:00 AM	Kamala Deepthi	Vocals; Saketha Panthula (Violin); Nanda Kashyap (Mridangam)	Free	Krishna Gana Sabha	Main Hall
16-Dec-2025	1:00 PM	Archana Rao	Vocals; Rangapriya Shankaranarayana (Violin); Aswini Srinivasan (Mridangam); Sumukh Karanath (Kanjira)	Free	Krishna Gana Sabha	Main Hall
16-Dec-2025	4:00 PM	Lalgudi GJR Krishnan	Violin duet with Lalgudi Vijayalakshmi; Dr Trichy Sankaran (Mridangam); V Suresh (Ghatam)	Ticketed	Krishna Gana Sabha	Main Hall
16-Dec-2025	7:00 PM	Mythili Prakash	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
17-Dec-2025	11:00 AM	Sanjana Harikumar	Vocals; Shreelakshmi S Bhat (Violin); Nikshith Puttur (Mridangam)	Free	Krishna Gana Sabha	Main Hall
17-Dec-2025	1:00 PM	Vivek Sadasivam	Vocals; Sruti Sarathy (Violin); NC Bharadwaj (Mridangam); H Prasanna (Ghatam)	Free	Krishna Gana Sabha	Main Hall
17-Dec-2025	4:00 PM	NJ Nandini	Vocals; R Raghul (Violin); Praveen Sparsh (Mridangam); KR Sivaramakrishna (Kanjira)	Ticketed	Krishna Gana Sabha	Main Hall
17-Dec-2025	7:00 PM	Purvadhanashree	Vilasini Natyam	Ticketed	Krishna Gana Sabha	Main Hall
18-Dec-2025	11:00 AM	Anirudh Subramanian	Vocals; Bhargav Tumkur (Violin); A Rohith (Mridangam)	Free	Krishna Gana Sabha	Main Hall
18-Dec-2025	1:00 PM	Bangalore Brothers	MB Hariharan & S Ashok (Vocals Duet); Keshav Mohankumar (Violin); Tumkur Ravishankar (Mridangam); Madipakkam Murali (Ghatam)	Free	Krishna Gana Sabha	Main Hall
18-Dec-2025	4:00 PM	N Vijay Siva	Vocals; Dr R Hemalatha (Violin); KV Prasad (Mridangam); V Anirudh Athreya (Kanjira)	Ticketed	Krishna Gana Sabha	Main Hall
18-Dec-2025	7:00 PM	Sheela Unnikrishnan	Sridevi Nrithyalaya presents Siva Nava Bhakthi	Ticketed	Krishna Gana Sabha	Main Hall
19-Dec-2025	11:00 AM	Dr Sudha RS Iyer	Violin duet with Dr Srividhya RS Iyer; Rohit Prasad (Mridangam); S Venkatraman (Kanjira)	Free	Krishna Gana Sabha	Main Hall
19-Dec-2025	1:00 PM	Bharathi Ramasubban	Vocal; CS Chinmayi (Violin); Aduthurai Guruprasadh (Mridangam); Govindaprasad (Morsing)	Free	Krishna Gana Sabha	Main Hall
19-Dec-2025	4:00 PM	Gayathri Venkataraghavan	Vocals; Mysore V Srikanth (Violin); R Sankaranarayanan (Mridangam); S Krishna (Ghatam)	Ticketed	Krishna Gana Sabha	Main Hall
19-Dec-2025	7:00 PM	Sathyanarayana Raju	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
20-Dec-2025	11:00 AM	Dhanya Dinesh Rudrapatnam	Vocals; Vignesh Thyagarajan (Violin); Sunaada Krishna Amai (Mridangam)	Free	Krishna Gana Sabha	Main Hall
20-Dec-2025	1:00 PM	S Adithyanarayanan	Vocals; Sruti Sarathy (Violin); Kishore Ramesh (Mridangam); K R Sivaramakrishna (Kanjira)	Free	Krishna Gana Sabha	Main Hall
20-Dec-2025	4:00 PM	Sandeep Narayan	Vocals; VV Murari (Violin); Neyveli B Venkatesh (Mridangam); Dr S Karthick (Ghatam)	Ticketed	Krishna Gana Sabha	Main Hall
20-Dec-2025	7:00 PM	Priyadarsini Govind	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
21-Dec-2025	11:00 AM	S Srivathsan	Vocals; CS Chinmayi (Violin); R Akshay Ram (Mridangam)	Free	Krishna Gana Sabha	Main Hall
21-Dec-2025	1:00 PM	Archana	Vocals duet with Aarathi; Alankode VS Gokul (Violin); Akshay Ananthapadmanabhan (Mridangam); Nerkunam Dr S Sankar (Kanjira)	Free	Krishna Gana Sabha	Main Hall
21-Dec-2025	7:00 PM	Anitha Guha	Bharathanjali presents Mahadevam Mahasenam Bhaje (Concept & Choreography: Anitha Guha)	Ticketed	Krishna Gana Sabha	Main Hall
22-Dec-2025	11:00 AM	Swarthmika Srikanth	Vocals; Shraddha Ravindran (Violin); Sarvesh Karthik (Mridangam)	Free	Krishna Gana Sabha	Main Hall
22-Dec-2025	1:00 PM	Aishwarya Shankar	Vocals; M Vijay (Violin); BS Prashanth (Mridangam); S Sunil Kumar (Kanjira)	Free	Krishna Gana Sabha	Main Hall
22-Dec-2025	4:00 PM	K Bharat Sundar	Vocals; Sayee Rakshith (Violin); Delhi Sairam (Mridangam); H Prasanna (Ghatam)	Ticketed	Krishna Gana Sabha	Main Hall
22-Dec-2025	7:00 PM	Dr Srinidhi Chidambaram	Presents Sagara Shayana (Bharatanatyam)	Ticketed	Krishna Gana Sabha	Main Hall
23-Dec-2025	11:00 AM	Rangan Brothers	Raghuveer & Narayan (Vocals Duet); Dr Sudha RS Iyer (Violin); Mysore L Vadiraj (Mridangam)	Free	Krishna Gana Sabha	Main Hall
23-Dec-2025	1:00 PM	Dr SV Sahana	Veena solo; HS Sudhindra (Mridangam); Adambakkam K Sankar (Ghatam)	Free	Krishna Gana Sabha	Main Hall
23-Dec-2025	4:00 PM	Kalavathy Avadhoot	Vocals; Mysore Srikanth (Violin); Anoor Ananthakrishna Sharma (Mridangam); BS Purushotham (Kanjira)	Ticketed	Krishna Gana Sabha	Main Hall
23-Dec-2025	7:00 PM	Urmila Sathyanarayanan	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
24-Dec-2025	11:00 AM	V Deepika	Vocals duet with V Nandhika; Mantha Sriramya (Violin); BN Kasinadh (Mridangam)	Free	Krishna Gana Sabha	Main Hall
24-Dec-2025	1:00 PM	Kruthi Vittal	Vocal; Trivandrum Sampath (Violin); B Sivaraman (Mridangam); Trivandrum D Rajagopal (Kanjira)	Free	Krishna Gana Sabha	Main Hall
24-Dec-2025	4:00 PM	Shashank Subramanyam	Flute & Hindustani vocal jugalbandi with Jayateerth Mevundi; Patri Satishkumar (Mridangam); Rajendra Nakod (Tabla); Narendra Naik (Harmonium)	Ticketed	Krishna Gana Sabha	Main Hall
24-Dec-2025	7:00 PM	Vidhya Subramanian	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
25-Dec-2025	10:00 AM	Sudha Raghunathan	Vocals; L Ramakrishnan (Violin); Patri Satishkumar (Mridangam); S Sunil Kumar (Kanjira)	Ticketed	Krishna Gana Sabha	Main Hall
25-Dec-2025	11:00 AM	Abhishek Ravishankar	Vocal	Free	Krishna Gana Sabha	Main Hall
25-Dec-2025	4:00 PM	Sid Sriram	Vocals; HN Bhaskar (Violin); J Vaidyanathan (Mridangam); N Guruprasad (Ghatam)	Ticketed	Krishna Gana Sabha	Main Hall
25-Dec-2025	7:00 PM	Rama Vaidyanathan	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
26-Dec-2025	11:00 AM	Thirucherai Karthik	Violin; Sai Nivaeithan Ravichandhra (Mridangam)	Free	Krishna Gana Sabha	Main Hall
26-Dec-2025	1:00 PM	Bhargavi Venkatram	Vocal; Madan Mohan (Violin); Akshay Anand (Mridangam); S Venkatraman (Kanjira)	Free	Krishna Gana Sabha	Main Hall
26-Dec-2025	4:00 PM	S Saketaraman	Vocals; HK Venkatram (Violin); Tiruvarur Vaidyanathan (Mridangam); N Guruprasad (Ghatam)	Ticketed	Krishna Gana Sabha	Main Hall
26-Dec-2025	7:00 PM	Uma Sathyanarayanan	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
27-Dec-2025	11:00 AM	RP Shravan	Vocals; Gyandev Pappu (Violin); Sai Raghavan (Mridangam)	Free	Krishna Gana Sabha	Main Hall
27-Dec-2025	1:00 PM	Heramba & Hemantha	Flute duet; Sai Giridhar (Mridangam); Samyuktha Sreeram (Ghatam)	Free	Krishna Gana Sabha	Main Hall
27-Dec-2025	4:00 PM	Trichur Brothers	Srikrishna Mohan & Ramkumar Mohan (Vocals Duet); Idapalli Ajithkumar (Violin); Sumesh S Narayanan (Mridangam); G Guruprasanna (Kanjira)	Ticketed	Krishna Gana Sabha	Main Hall
27-Dec-2025	7:00 PM	Shobana	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
28-Dec-2025	4:00 PM	Vishaka Hari	Musical discourse on Dashavidha Ramayanam (Ramayanam in 10 languages)	Ticketed	Krishna Gana Sabha	Main Hall
28-Dec-2025	7:00 PM	Malavika Sarukkai	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
29-Dec-2025	4:00 PM	Sriranjani Tapasya Santhanagopalan	Vocals; Rajeev Mukundan (Violin); K Sai Giridhar (Mridangam); S Sunil Kumar (Kanjira)	Ticketed	Krishna Gana Sabha	Main Hall
29-Dec-2025	7:00 PM	Dr Vijay Madhavan	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
30-Dec-2025	4:00 PM	Vignesh Ishwar	Vocals duet with Ashwath Narayanan; RK Shriramkumar (Violin); Dr Trichy Sankaran (Mridangam); G Chandrasekara Sharma (Ghatam)	Ticketed	Krishna Gana Sabha	Main Hall
30-Dec-2025	7:00 PM	Bijayini Satpathy	Odissi	Ticketed	Krishna Gana Sabha	Main Hall
31-Dec-2025	7:00 AM	Brahmashri Vittaldas Jayakrishna Dikshithar Maharaj	Harinamasankeerthanam � Dhivya Namam & Deepa Pradakshnam	Free	Krishna Gana Sabha	Main Hall
31-Dec-2025	11:00 AM	Vishwas Hari	Mandolin duet with Hariprasad Subramanian (Flute); Kaushik Sridhar (Violin); Shamita Gowda (Ghatam)	Free	Krishna Gana Sabha	Main Hall
31-Dec-2025	1:00 PM	Aditya Madhavan	Vocals; B Ananthakrishnan (Violin); Kumbakonam Swaminathan (Mridangam); V Sai Subramanian (Morsing)	Free	Krishna Gana Sabha	Main Hall
31-Dec-2025	7:00 PM	Sharmila Biswas	Odissi	Ticketed	Krishna Gana Sabha	Main Hall
31-Dec-2025	10:00 PM	Brahmashri Vittaldas Jayakrishna Dikshithar Maharaj	Harinamasankeerthanam on the eve of New Year 2026	Free	Krishna Gana Sabha	Main Hall
01-Jan-2026	9:30 AM	Brahmashri Vittaldas Jayakrishna Dikshithar Maharaj	Harinamasankeerthanam � Radha Kalyanam	Free	Krishna Gana Sabha	Main Hall
01-Jan-2026	4:00 PM	Palghat R. Ramprasad	Vocals; Vittal Rangan (Violin); Neyveli Narayanan (Mridangam); V Suresh (Ghatam)	Ticketed	Krishna Gana Sabha	Main Hall
01-Jan-2026	7:00 PM	Parshwanath Upadhye	Bharatanatyam presentation Maya with Adithya PV & Shruti Gopal	Ticketed	Krishna Gana Sabha	Main Hall
02-Jan-2026	4:00 PM	Akkarai Sisters	Subhalakshmi & Sornalatha (Violin Duet); Thanjavur TR Govindarajan (Thavil); Arjun Kumar (Mridangam)	Ticketed	Krishna Gana Sabha	Main Hall
02-Jan-2026	7:00 PM	Priya Murle	Bharatanatyam	Ticketed	Krishna Gana Sabha	Main Hall
03-Jan-2026	4:00 PM	Dr B Vijayagopal	Flute & Nagaswaram duet with Mylai Karthikeyan; B Harikumar (Mridangam); Trichy Krishnaswamy (Ghatam)	Ticketed	Krishna Gana Sabha	Main Hall
03-Jan-2026	7:00 PM	Jaikishore Mosalikanti	Presents Triyambam � Kuchipudi thematic presentation by Shivamohanam	Ticketed	Krishna Gana Sabha	Main Hall
17-Dec-2025	6:00 PM	Mala Ramadorai	Hindustani music with party	Free	Krishna Gana Sabha	Kamakoti Hall
18-Dec-2025	3:00 PM	Anirudh Raja	Vocals; Chetana Shekar (Violin); Suriya Nambisan (Mridangam)	Free	Krishna Gana Sabha	Kamakoti Hall
18-Dec-2025	6:00 PM	Nirmala Rajasekar	Veena; Trivandrum Sampath (Violin); Melakaveri Balaji (Mridangam); N Rajaraman (Ghatam)	Free	Krishna Gana Sabha	Kamakoti Hall
19-Dec-2025	3:00 PM	Prajna Adiga	Vocals; Haritha Narayanan (Violin); Vinod Shyam Anoor (Mridangam)	Free	Krishna Gana Sabha	Kamakoti Hall
19-Dec-2025	6:00 PM	Madurai N Sivaganesh	Vocals; Tirucherai Karthik (Violin); Sherthalai Ananthakrishnan (Mridangam); Giridara Prasad (Kanjira)	Free	Krishna Gana Sabha	Kamakoti Hall
20-Dec-2025	3:00 PM	Vikram Iyer	Vocals; Saketha Pantula (Violin); Adarsh Devarajan (Mridangam)	Free	Krishna Gana Sabha	Kamakoti Hall
20-Dec-2025	6:00 PM	AGA Gnanasundaram	Violin duet with M Vijayaganesh; Madipakkam Suresh (Mridangam); S Hariharasubramanian (Ghatam)	Free	Krishna Gana Sabha	Kamakoti Hall
21-Dec-2025	3:00 PM	CS Chinmayi	Violin solo; S Hariharan (Mridangam); Sumukh Karanth (Kanjira)	Free	Krishna Gana Sabha	Kamakoti Hall
21-Dec-2025	6:00 PM	MK Sankaran Namboothiri	Vocals; BV Raghavendra Rao (Violin); Neyveli Skandasubramanian (Mridangam); Haribabu (Ghatam)	Free	Krishna Gana Sabha	Kamakoti Hall
22-Dec-2025	3:00 PM	Malini Iyer	Vocals; Pranavi G (Violin); Sai Vamshi (Mridangam)	Free	Krishna Gana Sabha	Kamakoti Hall
